id,title,description,category,category_label,is_synthetic,split,text,cluster_id
2160,Problem with research status conversion,My research status conversion has not been updated. I submitted the required application.,FT_PT_Conversion,FT_PT_Conversion,True,train,Problem with research status conversion. My research status conversion has not been updated. I submitted the required application.,10
2695,Portal record correction request,The information displayed in my account does not match my official documents. I request the concerned office to update the record.,Portal_Data_Correction,Portal_Data_Correction,True,validation,Portal record correction request. The information displayed in my account does not match my official documents. I request the concerned office to update the record.,9
1010,RDC approval pending,The status of my rdc case has not been updated. The delay is affecting my research schedule.,RDC,RDC,True,train,RDC approval pending. The status of my rdc case has not been updated. The delay is affecting my research schedule.,11
361,PhD registration issue,The registration details in the portal is still pending. The registration deadline is approaching.,Registration,Registration,True,train,PhD registration issue. The registration details in the portal is still pending. The registration deadline is approaching.,13
3030,General research grievance,An administrative issue concerning my research has not been resolved. The issue is affecting my research work.,Other,Other,True,test,General research grievance. An administrative issue concerning my research has not been resolved. The issue is affecting my research work.,2
2058,Full-time part-time status change,My full-time to part-time conversion application has not been updated. The supporting documents have already been provided.,FT_PT_Conversion,FT_PT_Conversion,True,train,Full-time part-time status change. My full-time to part-time conversion application has not been updated. The supporting documents have already been provided.,10
1988,Doctoral defense date not received,My viva examination date is awaiting confirmation. I have completed the required pre-viva formalities.,Viva,Viva,True,test,Doctoral defense date not received. My viva examination date is awaiting confirmation. I have completed the required pre-viva formalities.,15
2274,Research fee status pending,The payment status is showing as unpaid. The payment was made before the deadline.,Fee,Fee,True,train,Research fee status pending. The payment status is showing as unpaid. The payment was made before the deadline.,6
1443,Thesis submission not updated,The doctoral thesis submission record requires confirmation. The issue is preventing me from moving to the next stage.,Thesis_Submission,Thesis_Submission,True,train,Thesis submission not updated. The doctoral thesis submission record requires confirmation. The issue is preventing me from moving to the next stage.,7
1875,Viva voce scheduling issue,My viva status has not been communicated. I have completed the required pre-viva formalities.,Viva,Viva,True,train,Viva voce scheduling issue. My viva status has not been communicated. I have completed the required pre-viva formalities.,8
345,Unable to complete research registration,My enrollment record has not been processed. The registration deadline is approaching.,Registration,Registration,True,train,Unable to complete research registration. My enrollment record has not been processed. The registration deadline is approaching.,13
987,RAC approval pending,My rac meeting requires review. I need the concerned office to confirm the next step.,RAC,RAC,True,train,RAC approval pending. My rac meeting requires review. I need the concerned office to confirm the next step.,4
1456,Thesis submission process delayed,My thesis upload is still pending. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Thesis submission process delayed. My thesis upload is still pending. I submitted the required documents successfully.,7
2504,Fellowship status pending,The fellowship record has not been updated. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train,Fellowship status pending. The fellowship record has not been updated. I have not received any update from the concerned office.,14
2275,Payment record not updated,The fee receipt is not reflected. The payment was made before the deadline.,Fee,Fee,True,validation,Payment record not updated. The fee receipt is not reflected. The payment was made before the deadline.,6
1310,Publication record verification issue,My research article verification has not been completed. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,validation,Publication record verification issue. My research article verification has not been completed. The delay is affecting my research documentation.,3
114,Issue with PhD admission status,My doctoral admission application has not been approved. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,train,Issue with PhD admission status. My doctoral admission application has not been approved. The required documents were uploaded successfully.,12
1660,Problem regarding thesis evaluation,My thesis evaluation has not been completed. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,train,Problem regarding thesis evaluation. My thesis evaluation has not been completed. I have been waiting for the evaluation update.,1
1143,RDC approval pending,My research matter before the rdc has not been communicated. The delay is affecting my research schedule.,RDC,RDC,True,test,RDC approval pending. My research matter before the rdc has not been communicated. The delay is affecting my research schedule.,11
2638,Problem with profile information,My research record in the portal is missing important information. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,test,Problem with profile information. My research record in the portal is missing important information. The incorrect information may affect official records.,9
1217,Problem verifying research publication,My publication record has not been processed. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,test,Problem verifying research publication. My publication record has not been processed. The delay is affecting my research documentation.,3
1199,RDC meeting request pending,The status of my rdc case requires clarification. I need confirmation from the concerned office.,RDC,RDC,True,train,RDC meeting request pending. The status of my rdc case requires clarification. I need confirmation from the concerned office.,11
86,Problem during doctoral admission,The doctoral admission process has not been approved. I submitted all required documents on time.,PhD_Admission,PhD_Admission,True,validation,Problem during doctoral admission. The doctoral admission process has not been approved. I submitted all required documents on time.,12
2207,Fee transaction issue,The fee receipt is not reflected. I have the transaction details available.,Fee,Fee,True,train,Fee transaction issue. The fee receipt is not reflected. I have the transaction details available.,6
669,Issue with research classes,My coursework credits are still pending. I have supporting records for the completed work.,Course_Work,Course_Work,True,test,Issue with research classes. My coursework credits are still pending. I have supporting records for the completed work.,0
1015,RDC proposal status not updated,My research matter before the rdc appears to be awaiting review. I have been waiting for the committee's decision.,RDC,RDC,True,train,RDC proposal status not updated. My research matter before the rdc appears to be awaiting review. I have been waiting for the committee's decision.,11
129,PhD admission application pending,My phd admission request has not moved to the next stage. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,train,PhD admission application pending. My phd admission request has not moved to the next stage. The required documents were uploaded successfully.,12
2536,Problem with monthly stipend,The fellowship amount has not been credited. The payment was expected for the current month.,Fellowship,Fellowship,True,validation,Problem with monthly stipend. The fellowship amount has not been credited. The payment was expected for the current month.,14
1323,Research paper verification issue,The publication documents submitted for verification has not been updated. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,test,Research paper verification issue. The publication documents submitted for verification has not been updated. I submitted the publication documents as requested.,3
892,Problem with RAC proceedings,My rac schedule requires review. I have completed the required preparation.,RAC,RAC,True,test,Problem with RAC proceedings. My rac schedule requires review. I have completed the required preparation.,4
3152,General doctoral process grievance,My research-related request does not fit the available grievance categories. I would like the matter to be reviewed.,Other,Other,True,train,General doctoral process grievance. My research-related request does not fit the available grievance categories. I would like the matter to be reviewed.,2
308,PhD registration issue,My enrollment record is not reflecting the submitted information. All requested information has been submitted.,Registration,Registration,True,train,PhD registration issue. My enrollment record is not reflecting the submitted information. All requested information has been submitted.,13
384,PhD registration issue,My phd registration cannot be completed. All requested information has been submitted.,Registration,Registration,True,train,PhD registration issue. My phd registration cannot be completed. All requested information has been submitted.,13
151,PhD admission application pending,My doctoral admission application is showing an incorrect status. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,train,PhD admission application pending. My doctoral admission application is showing an incorrect status. The application was submitted before the deadline.,12
2887,Issue related to RTI request,My grievance under the rti/iigrs process is awaiting action. I have the submission reference available.,RTI_IIGRS,RTI_IIGRS,True,train,Issue related to RTI request. My grievance under the rti/iigrs process is awaiting action. I have the submission reference available.,5
2099,Part-time conversion pending,The change in my doctoral study mode is still pending. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train,Part-time conversion pending. The change in my doctoral study mode is still pending. I need the change to be reflected in my academic record.,10
427,Supervisor assignment pending,My request for a supervisor change is causing difficulty in continuing my research. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,train,Supervisor assignment pending. My request for a supervisor change is causing difficulty in continuing my research. I have not received a clear update from the concerned office.,16
495,Problem with research supervisor,The doctoral supervision process has not been finalized. I have not received a clear update from the concerned office.,Supervisor_Related,Supervisor_Related,True,test,Problem with research supervisor. The doctoral supervision process has not been finalized. I have not received a clear update from the concerned office.,16
1208,Paper verification request delayed,My research article verification is still pending. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,train,Paper verification request delayed. My research article verification is still pending. The publication details are available for verification.,3
1611,Thesis evaluation delayed,My thesis evaluation record requires clarification. My thesis has already been submitted.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis evaluation delayed. My thesis evaluation record requires clarification. My thesis has already been submitted.,1
3163,General research grievance,My doctoral administrative problem has not received a response. I would like the matter to be reviewed.,Other,Other,True,train,General research grievance. My doctoral administrative problem has not received a response. I would like the matter to be reviewed.,2
1209,Publication verification pending,My research publication verification has not been processed. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. My research publication verification has not been processed. I submitted the publication documents as requested.,3
2597,Problem with monthly stipend,The fellowship record has not been released. The previous payments were processed normally.,Fellowship,Fellowship,True,train,Problem with monthly stipend. The fellowship record has not been released. The previous payments were processed normally.,14
2351,Research fee status pending,My semester research fee is not reflected. The amount was already paid successfully.,Fee,Fee,True,validation,Research fee status pending. My semester research fee is not reflected. The amount was already paid successfully.,6
1240,Publication verification pending,My publication record has not been processed. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,validation,Publication verification pending. My publication record has not been processed. I need the verification for my academic record.,3
2606,Incorrect personal information in portal,The information displayed in my account is missing important information. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,validation,Incorrect personal information in portal. The information displayed in my account is missing important information. I have the correct supporting document.,9
1498,Thesis submission process delayed,The thesis submission status is still pending. I need confirmation that the submission was received.,Thesis_Submission,Thesis_Submission,True,test,Thesis submission process delayed. The thesis submission status is still pending. I need confirmation that the submission was received.,7
276,Problem with doctoral enrollment,The registration details in the portal has not been updated. The required documents are already available.,Registration,Registration,True,train,Problem with doctoral enrollment. The registration details in the portal has not been updated. The required documents are already available.,13
490,Issue regarding doctoral supervision,The supervisor information in the portal is causing difficulty in continuing my research. I need clarification before proceeding with my research.,Supervisor_Related,Supervisor_Related,True,train,Issue regarding doctoral supervision. The supervisor information in the portal is causing difficulty in continuing my research. I need clarification before proceeding with my research.,16
1393,Paper verification request delayed,My publication record is still pending. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train,Paper verification request delayed. My publication record is still pending. I submitted the publication documents as requested.,3
1230,Research paper verification issue,The verification of my published paper has not been updated. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,train,Research paper verification issue. The verification of my published paper has not been updated. The publication details are available for verification.,3
691,Course work credit issue,My registered research courses are still pending. I completed the required academic activities.,Course_Work,Course_Work,True,train,Course work credit issue. My registered research courses are still pending. I completed the required academic activities.,0
1952,Doctoral defense date not received,The viva schedule requires clarification. I have not received the examination schedule.,Viva,Viva,True,test,Doctoral defense date not received. The viva schedule requires clarification. I have not received the examination schedule.,15
1930,Viva status pending,The defense process is awaiting confirmation. I need confirmation of the next step.,Viva,Viva,True,train,Viva status pending. The defense process is awaiting confirmation. I need confirmation of the next step.,8
1321,Research paper verification issue,The verification of my published paper requires clarification. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,train,Research paper verification issue. The verification of my published paper requires clarification. The publication details are available for verification.,3
1832,Viva voce scheduling issue,My doctoral defense has not been communicated. My thesis evaluation has already progressed.,Viva,Viva,True,train,Viva voce scheduling issue. My doctoral defense has not been communicated. My thesis evaluation has already progressed.,15
2359,Problem with doctoral fee,The fee receipt has not been updated. I have the transaction details available.,Fee,Fee,True,test,Problem with doctoral fee. The fee receipt has not been updated. I have the transaction details available.,6
2224,Fee transaction issue,My research fee payment is not reflected. The payment was made before the deadline.,Fee,Fee,True,train,Fee transaction issue. My research fee payment is not reflected. The payment was made before the deadline.,6
1059,RDC approval pending,The status of my rdc case appears to be awaiting review. The delay is affecting my research schedule.,RDC,RDC,True,train,RDC approval pending. The status of my rdc case appears to be awaiting review. The delay is affecting my research schedule.,11
119,Problem during doctoral admission,The admission status in the research portal is showing an incorrect status. I have already completed the required admission steps.,PhD_Admission,PhD_Admission,True,test,Problem during doctoral admission. The admission status in the research portal is showing an incorrect status. I have already completed the required admission steps.,12
1025,RDC approval pending,The rdc decision has not been communicated. I have been waiting for the committee's decision.,RDC,RDC,True,train,RDC approval pending. The rdc decision has not been communicated. I have been waiting for the committee's decision.,11
1833,Issue with viva examination,My viva examination date is still pending. The delay is affecting completion of my PhD.,Viva,Viva,True,train,Issue with viva examination. My viva examination date is still pending. The delay is affecting completion of my PhD.,8
282,PhD registration issue,My phd registration has not been processed. I need the registration to be completed for my research work.,Registration,Registration,True,validation,PhD registration issue. My phd registration has not been processed. I need the registration to be completed for my research work.,13
2128,Full-time part-time status change,The change in my doctoral study mode requires approval. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train,Full-time part-time status change. The change in my doctoral study mode requires approval. I need the change to be reflected in my academic record.,10
2495,Fellowship payment delayed,My scholarship payment has not been released. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,validation,Fellowship payment delayed. My scholarship payment has not been released. I have completed the required fellowship formalities.,14
969,Problem with RAC proceedings,The recommendations recorded by the rac requires review. The matter is affecting my research timeline.,RAC,RAC,True,train,Problem with RAC proceedings. The recommendations recorded by the rac requires review. The matter is affecting my research timeline.,4
2478,Fellowship status pending,My monthly stipend requires clarification. I have completed the required fellowship formalities.,Fellowship,Fellowship,True,train,Fellowship status pending. My monthly stipend requires clarification. I have completed the required fellowship formalities.,14
1361,Publication verification pending,The paper verification request has not been updated. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. The paper verification request has not been updated. I submitted the publication documents as requested.,3
2733,Portal record correction request,The information displayed in my account contains incorrect information. I request the concerned office to update the record.,Portal_Data_Correction,Portal_Data_Correction,True,train,Portal record correction request. The information displayed in my account contains incorrect information. I request the concerned office to update the record.,9
1848,Viva status pending,My viva voce examination has not been updated. I need confirmation of the next step.,Viva,Viva,True,test,Viva status pending. My viva voce examination has not been updated. I need confirmation of the next step.,8
156,Unable to complete PhD admission,My phd admission approval is showing an incorrect status. The required documents were uploaded successfully.,PhD_Admission,PhD_Admission,True,train,Unable to complete PhD admission. My phd admission approval is showing an incorrect status. The required documents were uploaded successfully.,12
305,Registration request not processed,My enrollment record has not been processed. I have completed the required registration steps.,Registration,Registration,True,train,Registration request not processed. My enrollment record has not been processed. I have completed the required registration steps.,13
2871,IIGRS grievance status issue,My rti-related matter is still pending. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,train,IIGRS grievance status issue. My rti-related matter is still pending. I submitted the request through the appropriate channel.,5
2724,Problem with profile information,My personal information in the research portal does not match my official documents. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,train,Problem with profile information. My personal information in the research portal does not match my official documents. I have the correct supporting document.,9
1568,Thesis submission record missing,The final thesis submission process requires confirmation. The issue is preventing me from moving to the next stage.,Thesis_Submission,Thesis_Submission,True,validation,Thesis submission record missing. The final thesis submission process requires confirmation. The issue is preventing me from moving to the next stage.,7
1740,Problem regarding thesis evaluation,My thesis evaluation has not been updated. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Problem regarding thesis evaluation. My thesis evaluation has not been updated. I would like the concerned office to verify the current status.,1
2401,Fellowship status pending,The fellowship amount requires clarification. The delay is causing difficulty in managing my research expenses.,Fellowship,Fellowship,True,validation,Fellowship status pending. The fellowship amount requires clarification. The delay is causing difficulty in managing my research expenses.,14
1577,Thesis submission record missing,My thesis submission has not been updated. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Thesis submission record missing. My thesis submission has not been updated. I submitted the required documents successfully.,7
576,Issue regarding doctoral supervision,The doctoral supervision process is causing difficulty in continuing my research. The matter has remained unresolved for several days.,Supervisor_Related,Supervisor_Related,True,train,Issue regarding doctoral supervision. The doctoral supervision process is causing difficulty in continuing my research. The matter has remained unresolved for several days.,16
2097,Full-time to part-time conversion request,My research status conversion requires approval. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train,Full-time to part-time conversion request. My research status conversion requires approval. I need the change to be reflected in my academic record.,10
2745,Portal record correction request,The information displayed in my account contains incorrect information. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,train,Portal record correction request. The information displayed in my account contains incorrect information. I have the correct supporting document.,9
2961,IIGRS grievance status issue,The status of my iigrs request is still pending. I submitted the request through the appropriate channel.,RTI_IIGRS,RTI_IIGRS,True,validation,IIGRS grievance status issue. The status of my iigrs request is still pending. I submitted the request through the appropriate channel.,5
2644,Research portal details need correction,My portal data is missing important information. The incorrect information may affect official records.,Portal_Data_Correction,Portal_Data_Correction,True,train,Research portal details need correction. My portal data is missing important information. The incorrect information may affect official records.,9
2604,Incorrect personal information in portal,My portal data shows outdated details. I have the correct supporting document.,Portal_Data_Correction,Portal_Data_Correction,True,train,Incorrect personal information in portal. My portal data shows outdated details. I have the correct supporting document.,9
1363,Problem verifying research publication,My publication record has not been completed. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,train,Problem verifying research publication. My publication record has not been completed. I submitted the publication documents as requested.,3
844,RAC meeting issue,The recommendations recorded by the rac requires review. I need the concerned office to confirm the next step.,RAC,RAC,True,test,RAC meeting issue. The recommendations recorded by the rac requires review. I need the concerned office to confirm the next step.,4
1784,Thesis review status pending,My thesis review status appears to be delayed. My thesis has already been submitted.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis review status pending. My thesis review status appears to be delayed. My thesis has already been submitted.,1
270,Unable to complete research registration,The research enrollment process is showing an error. The required documents are already available.,Registration,Registration,True,train,Unable to complete research registration. The research enrollment process is showing an error. The required documents are already available.,13
630,Issue with research classes,My coursework credits are missing from my record. I have supporting records for the completed work.,Course_Work,Course_Work,True,train,Issue with research classes. My coursework credits are missing from my record. I have supporting records for the completed work.,0
1034,Research Degree Committee issue,My rdc proposal is still pending. The delay is affecting my research schedule.,RDC,RDC,True,train,Research Degree Committee issue. My rdc proposal is still pending. The delay is affecting my research schedule.,11
287,Registration request not processed,The research enrollment process has not been updated. All requested information has been submitted.,Registration,Registration,True,validation,Registration request not processed. The research enrollment process has not been updated. All requested information has been submitted.,13
2365,Problem with doctoral fee,My research fee payment is not reflected. The payment was made before the deadline.,Fee,Fee,True,train,Problem with doctoral fee. My research fee payment is not reflected. The payment was made before the deadline.,6
301,Problem with doctoral enrollment,My phd registration cannot be completed. The registration deadline is approaching.,Registration,Registration,True,train,Problem with doctoral enrollment. My phd registration cannot be completed. The registration deadline is approaching.,13
1690,Issue with thesis evaluation,The thesis assessment process is still pending. The delay is affecting the next stage of my doctoral process.,Thesis_Evaluation,Thesis_Evaluation,True,test,Issue with thesis evaluation. The thesis assessment process is still pending. The delay is affecting the next stage of my doctoral process.,1
2341,Fee payment not reflected,The fee transaction in the portal is not reflected. The payment was made before the deadline.,Fee,Fee,True,train,Fee payment not reflected. The fee transaction in the portal is not reflected. The payment was made before the deadline.,6
1927,Doctoral defense date not received,My doctoral defense has not been communicated. My thesis evaluation has already progressed.,Viva,Viva,True,train,Doctoral defense date not received. My doctoral defense has not been communicated. My thesis evaluation has already progressed.,15
3181,Other research administration issue,My research administration matter has not received a response. I would like the matter to be reviewed.,Other,Other,True,train,Other research administration issue. My research administration matter has not received a response. I would like the matter to be reviewed.,17
66,PhD admission approval delayed,My phd admission approval is still pending. I have not received any further update.,PhD_Admission,PhD_Admission,True,validation,PhD admission approval delayed. My phd admission approval is still pending. I have not received any further update.,12
2374,Research fee payment issue,The payment status has not been updated. The payment was made before the deadline.,Fee,Fee,True,train,Research fee payment issue. The payment status has not been updated. The payment was made before the deadline.,6
891,RAC schedule not received,The research advisory committee process has not been scheduled. I submitted the relevant research documents.,RAC,RAC,True,train,RAC schedule not received. The research advisory committee process has not been scheduled. I submitted the relevant research documents.,4
1718,Delay in doctoral thesis assessment,The thesis assessment process requires clarification. I have not received an official evaluation status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Delay in doctoral thesis assessment. The thesis assessment process requires clarification. I have not received an official evaluation status.,1
2032,Research status conversion issue,My request for a change of research status is showing the old status. I am waiting for confirmation from the concerned office.,FT_PT_Conversion,FT_PT_Conversion,True,validation,Research status conversion issue. My request for a change of research status is showing the old status. I am waiting for confirmation from the concerned office.,10
2145,Request to change research mode,The research mode recorded in the portal requires approval. I need the change to be reflected in my academic record.,FT_PT_Conversion,FT_PT_Conversion,True,train,Request to change research mode. The research mode recorded in the portal requires approval. I need the change to be reflected in my academic record.,10
1408,Thesis submission not updated,My submitted thesis documents requires confirmation. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Thesis submission not updated. My submitted thesis documents requires confirmation. I submitted the required documents successfully.,7
231,Research registration pending,My enrollment record cannot be completed. I have completed the required registration steps.,Registration,Registration,True,test,Research registration pending. My enrollment record cannot be completed. I have completed the required registration steps.,13
504,Supervisor allocation issue,The supervisor assigned to my phd requires review. I have already submitted the required request.,Supervisor_Related,Supervisor_Related,True,test,Supervisor allocation issue. The supervisor assigned to my phd requires review. I have already submitted the required request.,16
2544,Problem with monthly stipend,The fellowship record is still pending. The payment was expected for the current month.,Fellowship,Fellowship,True,test,Problem with monthly stipend. The fellowship record is still pending. The payment was expected for the current month.,14
1887,Issue with viva examination,My viva status has not been updated. My thesis evaluation has already progressed.,Viva,Viva,True,train,Issue with viva examination. My viva status has not been updated. My thesis evaluation has already progressed.,8
1938,Viva voce scheduling issue,My viva examination date has not been updated. The delay is affecting completion of my PhD.,Viva,Viva,True,train,Viva voce scheduling issue. My viva examination date has not been updated. The delay is affecting completion of my PhD.,8
1420,Issue with thesis submission,The doctoral thesis submission record is not visible in the portal. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Issue with thesis submission. The doctoral thesis submission record is not visible in the portal. I submitted the required documents successfully.,7
1005,Problem regarding RDC decision,The rdc approval process has not been communicated. The required research documents have already been submitted.,RDC,RDC,True,train,Problem regarding RDC decision. The rdc approval process has not been communicated. The required research documents have already been submitted.,11
837,Research Advisory Committee request pending,My rac schedule has not been scheduled. I submitted the relevant research documents.,RAC,RAC,True,train,Research Advisory Committee request pending. My rac schedule has not been scheduled. I submitted the relevant research documents.,4
1778,Delay in doctoral thesis assessment,The status of my thesis review has not progressed. I have been waiting for the evaluation update.,Thesis_Evaluation,Thesis_Evaluation,True,train,Delay in doctoral thesis assessment. The status of my thesis review has not progressed. I have been waiting for the evaluation update.,1
375,Research registration pending,The registration details in the portal has not been updated. All requested information has been submitted.,Registration,Registration,True,train,Research registration pending. The registration details in the portal has not been updated. All requested information has been submitted.,13
1445,Problem submitting doctoral thesis,The final thesis submission process is not visible in the portal. I need confirmation that the submission was received.,Thesis_Submission,Thesis_Submission,True,validation,Problem submitting doctoral thesis. The final thesis submission process is not visible in the portal. I need confirmation that the submission was received.,7
2259,Fee transaction issue,My research fee payment is showing as unpaid. The payment was made before the deadline.,Fee,Fee,True,test,Fee transaction issue. My research fee payment is showing as unpaid. The payment was made before the deadline.,6
2371,Fee payment not reflected,My research fee payment is still pending. The issue is preventing completion of the required process.,Fee,Fee,True,train,Fee payment not reflected. My research fee payment is still pending. The issue is preventing completion of the required process.,6
940,RAC schedule not received,The recommendations recorded by the rac has not been updated. The matter is affecting my research timeline.,RAC,RAC,True,test,RAC schedule not received. The recommendations recorded by the rac has not been updated. The matter is affecting my research timeline.,4
1322,Research paper verification issue,My research article verification has not been completed. I submitted the publication documents as requested.,Publication_Verification,Publication_Verification,True,validation,Research paper verification issue. My research article verification has not been completed. I submitted the publication documents as requested.,3
2216,Fee payment not reflected,My doctoral fee record is still pending. The issue is preventing completion of the required process.,Fee,Fee,True,train,Fee payment not reflected. My doctoral fee record is still pending. The issue is preventing completion of the required process.,6
752,Course work marks not reflected,My coursework credits are missing from my record. The concerned course has already been completed.,Course_Work,Course_Work,True,train,Course work marks not reflected. My coursework credits are missing from my record. The concerned course has already been completed.,0
100,Admission application not updated,My phd admission approval has not moved to the next stage. The application was submitted before the deadline.,PhD_Admission,PhD_Admission,True,test,Admission application not updated. My phd admission approval has not moved to the next stage. The application was submitted before the deadline.,12
3022,General research grievance,My research administration matter requires clarification. I would like the matter to be reviewed.,Other,Other,True,test,General research grievance. My research administration matter requires clarification. I would like the matter to be reviewed.,2
867,Problem with RAC proceedings,The recommendations recorded by the rac has not been communicated. I have completed the required preparation.,RAC,RAC,True,train,Problem with RAC proceedings. The recommendations recorded by the rac has not been communicated. I have completed the required preparation.,4
911,Research Advisory Committee request pending,My rac schedule needs clarification. I submitted the relevant research documents.,RAC,RAC,True,train,Research Advisory Committee request pending. My rac schedule needs clarification. I submitted the relevant research documents.,4
1526,Problem submitting doctoral thesis,The final thesis submission process has not been acknowledged. The issue is preventing me from moving to the next stage.,Thesis_Submission,Thesis_Submission,True,train,Problem submitting doctoral thesis. The final thesis submission process has not been acknowledged. The issue is preventing me from moving to the next stage.,7
530,Supervisor details not updated,My supervision arrangement requires review. The matter has remained unresolved for several days.,Supervisor_Related,Supervisor_Related,True,train,Supervisor details not updated. My supervision arrangement requires review. The matter has remained unresolved for several days.,16
1261,Research paper verification issue,My research article verification requires clarification. I need the verification for my academic record.,Publication_Verification,Publication_Verification,True,train,Research paper verification issue. My research article verification requires clarification. I need the verification for my academic record.,3
2918,RTI matter not updated,My rti-related matter has not been updated. I would like the concerned office to verify the matter.,RTI_IIGRS,RTI_IIGRS,True,train,RTI matter not updated. My rti-related matter has not been updated. I would like the concerned office to verify the matter.,5
637,Course work credit issue,My coursework completion status are still pending. I have supporting records for the completed work.,Course_Work,Course_Work,True,test,Course work credit issue. My coursework completion status are still pending. I have supporting records for the completed work.,0
1270,Research paper verification issue,The verification of my published paper has not been completed. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,validation,Research paper verification issue. The verification of my published paper has not been completed. The delay is affecting my research documentation.,3
186,PhD admission application pending,My phd admission approval has not been updated. I submitted all required documents on time.,PhD_Admission,PhD_Admission,True,test,PhD admission application pending. My phd admission approval has not been updated. I submitted all required documents on time.,12
1371,Publication verification pending,My research publication verification has not been updated. The delay is affecting my research documentation.,Publication_Verification,Publication_Verification,True,train,Publication verification pending. My research publication verification has not been updated. The delay is affecting my research documentation.,3
1619,Thesis review status pending,My thesis review status has not been updated. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis review status pending. My thesis review status has not been updated. I would like the concerned office to verify the current status.,1
932,RAC approval pending,My rac schedule needs clarification. I submitted the relevant research documents.,RAC,RAC,True,train,RAC approval pending. My rac schedule needs clarification. I submitted the relevant research documents.,4
1912,Issue with viva examination,My doctoral defense requires clarification. My thesis evaluation has already progressed.,Viva,Viva,True,validation,Issue with viva examination. My doctoral defense requires clarification. My thesis evaluation has already progressed.,8
2454,Research fellowship issue,The fellowship record has not been updated. I have not received any update from the concerned office.,Fellowship,Fellowship,True,train,Research fellowship issue. The fellowship record has not been updated. I have not received any update from the concerned office.,14
1610,Thesis evaluation not updated,My thesis review status appears to be delayed. I would like the concerned office to verify the current status.,Thesis_Evaluation,Thesis_Evaluation,True,train,Thesis evaluation not updated. My thesis review status appears to be delayed. I would like the concerned office to verify the current status.,1
2563,Research fellowship issue,My monthly stipend is still pending. The previous payments were processed normally.,Fellowship,Fellowship,True,train,Research fellowship issue. My monthly stipend is still pending. The previous payments were processed normally.,14
1274,Paper verification request delayed,The publication documents submitted for verification has not been processed. The publication details are available for verification.,Publication_Verification,Publication_Verification,True,validation,Paper verification request delayed. The publication documents submitted for verification has not been processed. The publication details are available for verification.,3
2213,Research fee payment issue,The fee transaction in the portal appears to contain an incorrect amount. The issue is preventing completion of the required process.,Fee,Fee,True,train,Research fee payment issue. The fee transaction in the portal appears to contain an incorrect amount. The issue is preventing completion of the required process.,6
608,Course work registration problem,My registered research courses are still pending. I need the academic record corrected.,Course_Work,Course_Work,True,test,Course work registration problem. My registered research courses are still pending. I need the academic record corrected.,0
1554,Problem submitting doctoral thesis,The doctoral thesis submission record is still pending. I submitted the required documents successfully.,Thesis_Submission,Thesis_Submission,True,train,Problem submitting doctoral thesis. The doctoral thesis submission record is still pending. I submitted the required documents successfully.,7
152,PhD admission application pending,My doctoral admission application is awaiting verification. I have not received any further update.,PhD_Admission,PhD_Admission,True,train,PhD admission application pending. My doctoral admission application is awaiting verification. I have not received any further update.,12
